Class,Branch,Count_GA,Count_RW
gnu.trove.map.hash.TFloatObjectHashMap,203,22,5
org.apache.commons.math3.linear.MatrixUtils,19,23,3
org.joda.time.format.DateTimeFormatter,113,23,0
org.jsecurity.web.DefaultWebSecurityManager,24,23,20
org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,53,23,0
org.apache.commons.math3.linear.MatrixUtils,98,24,12
org.templateit.WorkbookParser,11,24,6
de.huxhorn.lilith.data.access.AccessEvent,104,24,0
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,6,25,19
gnu.trove.list.linked.TDoubleLinkedList,55,25,8
org.joda.time.MutableDateTime,136,25,17
gnu.trove.list.linked.TDoubleLinkedList,268,25,9
org.jsecurity.web.DefaultWebSecurityManager,52,25,3
de.huxhorn.lilith.data.access.AccessEvent,88,25,0
org.jsecurity.web.DefaultWebSecurityManager,20,25,21
gnu.trove.list.linked.TDoubleLinkedList,273,25,8
de.huxhorn.lilith.data.access.AccessEvent,133,26,0
gnu.trove.list.linked.TDoubleLinkedList,269,26,26
org.joda.time.chrono.BasicMonthOfYearDateTimeField,21,26,0
org.jdom2.util.NamespaceStack,40,26,1
org.apache.commons.math3.linear.MatrixUtils,36,26,5
gnu.trove.list.linked.TDoubleLinkedList,275,26,22
org.joda.time.Period,127,26,11
gnu.trove.list.linked.TDoubleLinkedList,231,26,3
gnu.trove.map.hash.TFloatObjectHashMap,228,26,8
org.jfree.data.time.TimeSeries,106,27,1
org.apache.commons.math3.fraction.ProperFractionFormat,16,27,5
org.jfree.data.time.TimeSeries,57,27,5
com.google.javascript.jscomp.ControlFlowAnalysis,246,27,10
org.joda.time.MutableDateTime,63,27,24
org.joda.time.MutableDateTime,16,27,24
gnu.trove.list.linked.TDoubleLinkedList,91,27,12
ioproject.server.network.ClientGroup,16,27,0
org.apache.commons.lang3.LocaleUtils,53,27,0
org.jfree.chart.axis.Axis,31,27,14
com.google.javascript.rhino.jstype.RecordType,26,28,2
com.google.common.base.SmallCharMatcher,16,28,17
org.jfree.chart.axis.Axis,79,28,19
jigl.image.ops.ConnectedComponents,26,28,0
org.apache.commons.lang3.LocaleUtils,29,28,1
org.jfree.data.time.TimeSeries,103,28,2
org.exolab.jms.net.connector.DefaultConnectionPool,13,28,3
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,2,28,19
JSci.maths.SpecialMath,150,28,29
com.google.javascript.jscomp.ReferenceCollectingCallback,139,28,22
org.jfree.data.time.TimeSeries,47,28,7
net.sf.javaml.core.DefaultDataset,26,28,3
org.joda.time.Period,110,28,13
org.joda.time.MutableDateTime,36,28,21
de.huxhorn.lilith.data.access.AccessEvent,110,28,0
wheel.asm.ClassWriter,86,28,11
org.exolab.jms.net.connector.DefaultConnectionPool,92,28,15
org.apache.commons.lang3.ClassUtils,105,28,10
org.apache.commons.lang3.ClassUtils,125,28,17
org.databene.jdbacl.SQLUtil,147,28,12
com.google.javascript.rhino.jstype.RecordType,6,29,30
org.jfree.data.time.TimePeriodValues,47,29,2
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,19,29,7
gnu.trove.list.linked.TDoubleLinkedList,193,29,29
ioproject.server.network.ClientGroup,43,29,1
JSci.maths.SpecialMath,27,29,29
org.apache.commons.math3.linear.MatrixUtils,63,29,12
ioproject.server.network.ClientGroup,15,29,4
org.jfree.chart.axis.Axis,5,29,20
org.joda.time.MutablePeriod,30,29,28
mindbright.ssh.SSHSCPGUIThread,73,29,3
com.google.common.cache.CacheBuilderSpec,65,29,0
de.huxhorn.lilith.data.access.AccessEvent,2,29,30
org.joda.time.Period,53,29,30
org.joda.time.Period,29,29,30
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,108,29,10
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,1,29,27
org.javathena.utiles.ConfigurationManagement,34,29,30
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,22,29,7
org.jsecurity.web.DefaultWebSecurityManager,14,29,30
org.joda.time.chrono.LimitChronology,36,29,1
JSci.maths.SpecialMath,139,29,17
net.virtualinfinity.atrobots.robot.Robot,55,29,30
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,155,29,7
com.aelitis.azureus.ui.swt.feature.FeatureManagerUIListener,25,29,30
org.joda.time.Partial,50,29,5
org.joda.time.MutableDateTime,71,29,30
com.google.javascript.rhino.jstype.RecordType,53,29,23
weka.core.FindWithCapabilities,71,29,3
org.apache.commons.cli.HelpFormatter,138,29,2
weka.core.FindWithCapabilities,163,29,13
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,26,29,7
org.quickserver.net.server.impl.NonBlockingClientHandler,172,29,30
org.joda.time.Partial,53,29,4
org.apache.commons.lang3.LocaleUtils,47,30,6
org.joda.time.Period,11,30,8
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,1,30,30
de.devcity.parseargs.ArgsParser,41,30,30
org.apache.commons.lang3.ClassUtils,140,30,30
wheel.asm.ClassWriter,158,30,29
net.virtualinfinity.atrobots.robot.Robot,56,30,30
gnu.trove.impl.hash.TShortHash,10,30,25
com.imsmart.servlet.HTMLFilter,8,30,30
net.sf.javaml.core.DefaultDataset,18,30,13
net.virtualinfinity.atrobots.robot.Robot,60,30,29
com.jstevh.viewer.ClassInfo,110,30,5
jigl.image.ops.Shift,6,30,0
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,21,30,30
org.joda.time.MutablePeriod,17,30,27
net.kencochrane.a4j.file.FileUtil,30,30,30
JSci.maths.SpecialMath,21,30,30
com.google.javascript.jscomp.CheckGlobalThis,34,30,30
net.virtualinfinity.atrobots.robot.Robot,51,30,27
gnu.trove.decorator.TShortByteMapDecorator,72,30,29
gnu.trove.decorator.TShortByteMapDecorator,53,30,5
glengineer.agents.GroupAgent,13,30,29
ioproject.server.network.ClientGroup,24,30,11
wheel.util.DynamicSelectModel,23,30,30
com.jstevh.viewer.SAXDirParser,41,30,30
org.apache.commons.math3.distribution.HypergeometricDistribution,17,30,30
org.jdom2.transform.JDOMResult,35,30,19
org.quickserver.net.client.monitoring.HostMonitoringService,6,30,30
wheel.asm.ClassWriter,108,30,30
weka.core.FindWithCapabilities,20,30,30
org.jfree.data.category.DefaultIntervalCategoryDataset,93,30,24
org.databene.jdbacl.SQLUtil,117,30,30
umd.cs.shop.JSPredicateForm,19,30,2
org.tartarus.snowball.ext.turkishStemmer,259,30,4
com.google.javascript.jscomp.ControlFlowAnalysis,234,30,22
org.jdom2.util.NamespaceStack,59,30,23
org.databene.jdbacl.SQLUtil,67,30,30
bible.util.Queue,16,30,30
org.scribe.model.Request,36,30,30
de.huxhorn.lilith.data.access.AccessEvent,123,30,0
org.jsecurity.web.DefaultWebSecurityManager,4,30,30
org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,48,30,0
net.sourceforge.ext4j.log.log4j.ExtrasPatternParser,7,30,27
JSci.maths.SpecialMath,128,30,29
org.javathena.utiles.ConfigurationManagement,33,30,30
org.joda.time.Partial,110,30,17
com.google.common.base.Joiner,3,30,29
org.joda.time.chrono.LimitChronology,104,30,30
org.joda.time.chrono.LimitChronology,31,30,10
umd.cs.shop.JSPredicateForm,60,30,23
org.tartarus.snowball.ext.turkishStemmer,268,30,30
org.jfree.data.time.TimeSeries,6,30,30
org.tartarus.snowball.ext.turkishStemmer,379,30,29
org.objectweb.asm.jip.commons.LocalVariablesSorter,27,30,2
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,37,30,30
glengineer.agents.GroupAgent,43,30,30
org.templateit.Region,13,30,30
com.google.javascript.jscomp.ControlFlowAnalysis,366,30,30
com.pmdesigns.jvc.tools.TokenMgrError,29,30,30
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,89,30,29
weka.core.FindWithCapabilities,94,30,30
org.jfree.chart.renderer.category.StatisticalBarRenderer,4,30,30
net.kencochrane.a4j.file.FileUtil,44,30,30
org.apache.commons.lang3.text.ExtendedMessageFormat,5,30,30
jigl.image.ops.ConnectedComponents,12,30,3
gnu.trove.impl.hash.TFloatDoubleHash,11,30,30
org.templateit.Region,18,30,8
de.outstare.fortbattleplayer.statistics.BattleStatistics,12,30,29
org.tartarus.snowball.ext.turkishStemmer,480,30,29
org.jfree.chart.plot.MultiplePiePlot,30,30,10
org.apache.commons.math3.distribution.HypergeometricDistribution,27,30,30
net.virtualinfinity.atrobots.robot.Robot,31,30,29
weka.core.Memory,12,30,30
com.allenstudio.ir.util.XmlElement,15,30,30
com.google.common.base.Splitter,59,30,30
gnu.trove.list.linked.TDoubleLinkedList,202,30,28
org.joda.time.Partial,11,30,25
com.densebrain.rif.server.transport.WebServiceDescriptor,14,30,0
jigl.image.ops.Shift,3,30,30
ipac.WhoIS,26,30,30
fr.unice.gfarce.interGraph.ModifTableStockage,95,30,30
org.apache.commons.collections4.sequence.SequencesComparator,17,30,5
net.sourceforge.beanbin.reflect.MethodReflectionCriteria,16,30,30
edu.mscd.cs.jclo.JCLO,90,30,29
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet,3,30,30
org.jfree.chart.renderer.GrayPaintScale,4,30,30
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,51,30,30
org.jdom2.util.NamespaceStack,27,30,17
Newzgrabber.Newzgrabber,29,30,23
JSci.maths.SpecialMath,101,30,27
net.sf.javaml.core.SparseInstance,3,30,30
org.apache.commons.math3.linear.MatrixUtils,31,30,20
com.hf.sfm.crypt.Base64,29,30,30
ghm.follow.search.SearchableTextPane,19,30,30
org.jfree.data.category.DefaultIntervalCategoryDataset,27,30,30
org.apache.commons.cli.HelpFormatter,7,30,30
com.mentorgen.tools.profile.runtime.Profile,37,30,9
org.quickserver.net.server.impl.NonBlockingClientHandler,121,30,30
com.mentorgen.tools.profile.runtime.Profile,59,30,10
org.apache.lucene.search.exposed.compare.NamedCollatorComparator,5,30,18
umd.cs.shop.JSJshop,78,30,30
ipac.BinaryCalculate,62,30,13
org.apache.commons.collections4.sequence.SequencesComparator,75,30,2
com.puppycrawl.tools.checkstyle.api.AbstractLoader,2,30,30
net.sourceforge.ext4j.taglib.bo.Request,21,30,29
com.google.common.base.Joiner,52,30,30
org.tartarus.snowball.ext.turkishStemmer,493,30,29
org.databene.jdbacl.SQLUtil,169,30,24
org.jdom2.util.NamespaceStack,55,30,24
org.joda.time.Partial,105,30,15
org.javex.Expression,98,30,4
de.devcity.parseargs.ArgsParser,31,30,10
bible.obj.Verse,29,30,16
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,23,30,30
mindbright.ssh.SSHSCPGUIThread,79,30,30
de.beiri22.stringincrementor.StringIncrementor,1,30,30
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,49,30,30
org.jfree.chart.renderer.GrayPaintScale,12,30,30
gnu.trove.list.linked.TDoubleLinkedList,30,30,30
gnu.trove.list.linked.TDoubleLinkedList,208,30,29
com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,20,30,30
wheel.util.DynamicSelectModel,3,30,30
gnu.trove.map.hash.TFloatObjectHashMap,139,30,29
net.sf.javaml.core.DenseInstance,43,30,28
gnu.trove.list.linked.TDoubleLinkedList,29,30,28
net.sf.javaml.core.Fold,2,30,26
com.hf.sfm.crypt.Base64,25,30,30
ipac.BinaryCalculate,45,30,30
ipac.BinaryCalculate,51,30,30
jigl.image.ops.Shift,23,30,23
ipac.BinaryCalculate,68,30,27
gnu.trove.map.hash.TFloatObjectHashMap,158,30,28
bible.util.Queue,17,30,30
org.quickserver.net.server.impl.NonBlockingClientHandler,51,30,28
org.joda.time.chrono.BasicMonthOfYearDateTimeField,48,30,30
org.javex.Expression,40,30,10
JSci.maths.SpecialMath,73,30,30
net.sourceforge.ext4j.taglib.bo.Request,126,30,30
edu.mscd.cs.jclo.JCLO,75,30,30
net.sourceforge.ext4j.taglib.bo.Request,128,30,30
org.joda.time.base.BasePeriod,64,30,30
gnu.trove.impl.hash.TCharHash,1,30,30
org.apache.commons.lang3.LocaleUtils,83,30,30
org.apache.commons.lang3.ClassUtils,104,30,30
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,15,30,29
gnu.trove.map.hash.TFloatObjectHashMap,113,30,29
ipac.BinaryCalculate,102,30,30
gnu.trove.decorator.TDoubleShortMapDecorator,59,30,14
org.joda.time.base.BasePeriod,21,30,30
org.databene.jdbacl.SQLUtil,151,30,29
bible.obj.Verse,28,30,29
org.jfree.data.category.DefaultIntervalCategoryDataset,22,30,27
org.apache.commons.cli.HelpFormatter,45,30,7
org.javathena.login.parse.FromClient,19,30,22
org.tartarus.snowball.ext.turkishStemmer,330,30,23
org.apache.commons.cli.Option,9,30,27
org.apache.commons.math3.fraction.ProperFractionFormat,9,30,10
org.apache.commons.lang3.LocaleUtils,82,30,30
com.browsersoft.openhre.hl7.impl.regular.ExpressionImpl,4,30,30
org.jdom2.output.SAXOutputter,84,30,30
weka.core.FindWithCapabilities,10,30,30
net.virtualinfinity.atrobots.robot.Robot,41,30,28
org.joda.time.chrono.LimitChronology,78,30,27
gnu.trove.impl.hash.TCharHash,27,30,26
com.soops.CEN4010.JMCA.JParser.JavaCharStream,34,30,30
de.huxhorn.lilith.data.access.AccessEvent,32,30,30
gnu.trove.list.linked.TDoubleLinkedList,17,30,27
com.google.common.base.Splitter,13,30,30
jigl.image.levelSetTool.LevelSetNudge,105,30,25
org.scribe.model.Request,15,30,30
wheel.util.DynamicSelectModel,9,30,30
org.joda.time.MutableDateTime,76,30,25
com.jstevh.viewer.ClassInfo,101,30,5
org.jfree.data.time.TimeSeries,38,30,30
org.apache.commons.math3.util.MathUtils,47,30,30
org.apache.commons.lang3.text.ExtendedMessageFormat,95,30,23
weka.core.FindWithCapabilities,130,30,30
org.apache.commons.collections4.sequence.SequencesComparator,5,30,30
org.joda.time.MutablePeriod,57,30,30
gnu.trove.impl.hash.TFloatCharHash,55,30,30
org.apache.commons.cli.Option,51,30,22
wheel.util.DynamicSelectModel,21,30,30
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,53,30,30
httpanalyzer.Password,56,30,30
gnu.trove.impl.hash.TFloatCharHash,36,30,25
JSci.maths.symbolic.SimpleCharStream,7,30,30
net.sourceforge.ext4j.taglib.bo.Request,46,30,30
JSci.maths.SpecialMath,111,30,30
org.joda.time.base.BasePeriod,2,30,28
org.jfree.data.time.TimePeriodValues,74,30,30
org.jdom2.transform.JDOMResult,43,30,19
com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,15,30,30
org.jfree.data.category.DefaultIntervalCategoryDataset,50,30,21
org.jfree.data.time.TimeSeries,122,30,30
com.yahoo.platform.yui.compressor.ScriptOrFnScope,12,30,30
fr.unice.gfarce.interGraph.ModifTableStockage,114,30,21
com.google.common.cache.CacheBuilderSpec,40,30,7
net.sf.javaml.core.DefaultDataset,8,30,30
org.joda.time.MutableDateTime,26,30,27
weka.core.FindWithCapabilities,212,30,30
com.densebrain.rif.server.transport.WebServiceDescriptor,6,30,30
ioproject.server.network.ClientGroup,4,30,30
org.apache.commons.lang3.LocaleUtils,19,30,30
org.apache.commons.math3.util.MathUtils,33,30,30
org.tartarus.snowball.ext.turkishStemmer,313,30,20
JSci.maths.symbolic.SimpleCharStream,57,30,30
org.joda.time.MutableDateTime,28,30,28
org.jdom2.transform.JDOMResult,32,30,28
org.javathena.utiles.ConfigurationManagement,41,30,29
net.sourceforge.ext4j.taglib.bo.Request,94,30,30
org.heal.util.InterfaceUtilitiesBean,25,30,25
JSci.maths.symbolic.SimpleCharStream,32,30,30
org.scribe.model.OAuthConfig,12,30,30
org.apache.commons.lang3.ClassUtils,9,30,30
net.sourceforge.ext4j.log.log4j.ExtrasPatternParser,11,30,23
net.sf.javaml.core.DenseInstance,40,30,28
org.apache.commons.lang3.ClassUtils,95,30,30
edu.mscd.cs.jclo.JCLO,68,30,4
edu.mscd.cs.jclo.JCLO,69,30,29
org.joda.time.MutableDateTime,21,30,30
weka.core.FindWithCapabilities,224,30,30
net.kencochrane.a4j.file.FileUtil,1,30,30
net.virtualinfinity.atrobots.robot.Robot,47,30,29
lotus.core.phases.Phase,21,30,30
org.jdom2.output.SAXOutputter,19,30,30
org.jfree.data.time.TimeSeries,92,30,24
com.google.common.base.SmallCharMatcher,20,30,30
de.devcity.parseargs.ArgsParser,65,30,13
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,5,30,30
org.joda.time.format.DateTimeFormatter,58,30,5
org.apache.commons.cli.Option,86,30,28
org.apache.commons.lang3.LocaleUtils,87,30,30
org.quickserver.net.server.impl.NonBlockingClientHandler,168,30,29
gnu.trove.map.hash.TFloatObjectHashMap,28,30,27
com.allenstudio.ir.util.XmlElement,75,30,30
gnu.trove.impl.hash.TCharHash,50,30,6
org.joda.time.MutableDateTime,57,30,30
org.tartarus.snowball.ext.turkishStemmer,463,30,7
twitter4j.GeoQuery,21,30,30
org.jfree.data.time.TimePeriodValues,42,30,22
jipa.Variable,5,30,30
org.javathena.utiles.ConfigurationManagement,18,30,29
jgaapGUI,20,30,30
net.sf.javaml.core.SparseInstance,51,30,30
org.javex.Expression,73,30,30
org.apache.commons.cli.HelpFormatter,4,30,30
org.jdom2.output.SAXOutputter,56,30,14
JSci.maths.SpecialMath,123,30,30
gnu.trove.list.linked.TDoubleLinkedList,42,30,25
com.imsmart.servlet.HTMLFilter,1,30,30
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,36,30,30
org.jfree.data.category.DefaultIntervalCategoryDataset,35,30,30
com.ib.client.ComboLeg,6,30,30
com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,5,30,30
org.joda.time.Partial,23,30,26
ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,1,30,30
org.templateit.Region,27,30,30
org.jfree.chart.plot.MultiplePiePlot,6,30,30
org.joda.time.MutablePeriod,51,30,20
net.virtualinfinity.atrobots.robot.Robot,50,30,26
org.apache.commons.collections4.sequence.SequencesComparator,81,30,30
wheel.asm.ClassWriter,67,30,30
wheel.asm.ClassWriter,120,30,28
de.beiri22.stringincrementor.StringIncrementor,17,30,30
com.pmdesigns.jvc.tools.JVCParser,7,30,30
org.jfree.data.time.TimePeriodValues,52,30,18
net.sf.javaml.core.AbstractInstance,32,30,29
twitter4j.Paging,41,30,30
org.joda.time.MutableDateTime,17,30,20
com.google.common.base.Joiner,27,30,25
gnu.trove.map.hash.TFloatObjectHashMap,17,30,27
org.tartarus.snowball.ext.turkishStemmer,298,30,30
com.allenstudio.ir.util.XmlElement,62,30,30
com.mentorgen.tools.profile.runtime.Profile,52,30,30
ipac.BinaryCalculate,20,30,30
net.sf.javaml.core.Fold,38,30,29
ioproject.server.network.ClientGroup,8,30,12
de.paragon.explorer.model.AttributeModelComparator,3,30,30
org.apache.commons.cli.Option,19,30,30
org.apache.commons.math3.util.MultidimensionalCounter,37,30,30
com.soops.CEN4010.JMCA.JParser.JavaCharStream,94,30,30
wheel.asm.ClassWriter,6,30,30
de.outstare.fortbattleplayer.statistics.BattleStatistics,51,30,30
ipac.BinaryCalculate,70,30,30
org.joda.time.chrono.BasicMonthOfYearDateTimeField,12,30,30
gnu.trove.map.hash.TFloatObjectHashMap,5,30,29
jipa.Variable,18,30,30
org.objectweb.asm.jip.commons.LocalVariablesSorter,83,30,3
com.google.javascript.jscomp.ControlFlowAnalysis,344,30,29
com.google.common.cache.CacheBuilderSpec,24,30,7
umd.cs.shop.JSPredicateForm,68,30,8
org.apache.commons.collections4.sequence.SequencesComparator,38,30,7
org.javathena.utiles.ConfigurationManagement,32,30,30
net.sourceforge.ext4j.log.log4j.ExtrasPatternParser,6,30,30
org.apache.commons.lang3.ClassUtils,66,30,30
com.pmdesigns.jvc.tools.JVCParser,155,30,30
net.sourceforge.ext4j.taglib.bo.Request,108,30,30
org.petsoar.order.CreditCardInfo,7,30,30
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,6,30,30
JSci.maths.SpecialMath,67,30,30
org.tartarus.snowball.ext.turkishStemmer,224,30,30
org.sourceforge.ifx.basetypes.IFXObject,3,30,20
org.apache.commons.lang3.time.FastDateFormat,25,30,30
net.sourceforge.ext4j.taglib.bo.Request,12,30,30
weka.core.FindWithCapabilities,96,30,30
edu.mscd.cs.jclo.JCLO,15,30,30
org.apache.lucene.search.exposed.compare.NamedCollatorComparator,17,30,21
com.google.common.base.Suppliers,32,30,30
com.soops.CEN4010.JMCA.JParser.JavaCharStream,74,30,30
org.jsecurity.web.DefaultWebSecurityManager,49,30,26
gnu.trove.map.hash.TFloatObjectHashMap,200,30,25
org.jfree.data.time.TimeSeries,12,30,30
org.tartarus.snowball.ext.turkishStemmer,318,30,19
org.javex.Expression,168,30,30
mygrid.web._AvailableJobsResponse,17,30,16
net.sf.javaml.core.Fold,13,30,11
com.google.common.base.Joiner,9,30,29
twitter4j.ExceptionDiagnosis,23,30,30
gnu.trove.list.linked.TDoubleLinkedList,234,30,30
net.sourceforge.ext4j.taglib.bo.Request,84,30,30
org.jfree.chart.renderer.GrayPaintScale,5,30,30
com.google.javascript.jscomp.ControlFlowAnalysis,11,30,30
net.sf.sugar.fspath.cli.FSPathExplorer,48,30,30
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,22,30,30
com.sap.managementconsole.soap.axis.sapcontrol.HeapInfo,4,30,30
org.jdom2.transform.JDOMResult,24,30,30
JSci.maths.symbolic.SimpleCharStream,71,30,27
org.apache.commons.lang3.ClassUtils,39,30,29
org.apache.commons.cli.HelpFormatter,23,30,30
com.google.javascript.jscomp.ReferenceCollectingCallback,103,30,30
org.objectweb.asm.jip.commons.LocalVariablesSorter,43,30,4
org.apache.commons.math3.ode.AbstractIntegrator,15,30,30
org.javathena.login.parse.FromClient,9,30,22
gui.AudioManager,2,30,30
com.google.common.cache.CacheBuilderSpec,47,30,28
JSci.maths.SpecialMath,187,30,30
net.sf.sugar.fspath.FSPathResult,13,30,30
wheel.asm.ClassWriter,68,30,10
org.joda.time.MutablePeriod,42,30,27
com.lts.event.SimpleKeyListenerHelper,5,30,29
org.tartarus.snowball.ext.turkishStemmer,236,30,30
org.quickserver.net.server.impl.NonBlockingClientHandler,19,30,30
net.sf.javaml.core.DenseInstance,8,30,30
org.jdom2.transform.JDOMResult,41,30,30
org.jfree.data.category.DefaultIntervalCategoryDataset,37,30,30
net.sf.lavalamp.device.TimeOfDay,3,30,30
de.progra.charting.CoordSystemUtilities,77,30,23
org.apache.commons.cli.HelpFormatter,73,30,30
com.puppycrawl.tools.checkstyle.utils.AnnotationUtility,2,30,30
com.soops.CEN4010.JMCA.JParser.JavaCharStream,16,30,30
gnu.trove.list.linked.TDoubleLinkedList,47,30,30
com.jstevh.viewer.ClassInfo,20,30,30
gnu.trove.impl.hash.TCharHash,38,30,13
JSci.maths.symbolic.SimpleCharStream,24,30,27
geo.google.datamodel.GeoStatusCode,4,30,12
com.hf.sfm.crypt.Base64,9,30,30
de.beiri22.stringincrementor.StringIncrementor,12,30,30
org.joda.time.chrono.LimitChronology,28,30,22
com.google.javascript.jscomp.ControlFlowAnalysis,227,30,27
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,43,30,30
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,15,30,30
org.apache.commons.cli.HelpFormatter,108,30,10
org.saxpath.Axis,40,30,30
de.progra.charting.CoordSystemUtilities,7,30,20
gnu.trove.impl.hash.TShortHash,3,30,30
fr.unice.gfarce.interGraph.ModifTableStockage,7,30,30
org.apache.commons.math3.util.MultidimensionalCounter,19,30,13
org.apache.commons.lang3.time.FastDateFormat,33,30,29
net.sourceforge.beanbin.reflect.MethodReflectionCriteria,46,30,30
com.allenstudio.ir.util.XmlElement,1,30,30
glengineer.agents.GroupAgent,9,30,29
gnu.trove.list.linked.TDoubleLinkedList,46,30,30
com.liferay.portlet.documentlibrary.model.DLSyncWrapper,61,30,30
edu.mscd.cs.jclo.JCLO,13,30,30
twitter4j.ExceptionDiagnosis,15,30,23
JSci.maths.SpecialMath,68,30,30
org.databene.jdbacl.SQLUtil,171,30,23
de.beiri22.stringincrementor.StringIncrementor,6,30,30
org.scribe.model.Request,28,30,26
jigl.image.levelSetTool.LevelSetNudge,77,30,25
org.jfree.data.time.TimePeriodValues,3,30,30
org.jdom2.output.SAXOutputter,24,30,30
de.paragon.explorer.event.ExplorerFrameEventConverter,17,30,30
edu.mscd.cs.jclo.JCLO,7,30,30
de.progra.charting.CoordSystemUtilities,55,30,3
wheel.asm.ClassWriter,115,30,9
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,58,30,30
org.javathena.login.parse.FromClient,29,30,22
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,86,30,30
com.browsersoft.openhre.hl7.impl.regular.ExpressionImpl,36,30,30
org.apache.commons.collections4.sequence.SequencesComparator,66,30,29
ipac.BinaryCalculate,100,30,30
org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,4,30,30
org.joda.time.chrono.BasicMonthOfYearDateTimeField,8,30,30
org.jfree.data.time.TimePeriodValues,26,30,22
org.joda.time.MutablePeriod,12,30,28
org.tartarus.snowball.ext.turkishStemmer,436,30,30
net.kencochrane.a4j.file.FileUtil,10,30,16
net.sourceforge.ext4j.taglib.bo.Request,65,30,13
org.joda.time.Period,78,30,30
ghm.follow.search.SearchableTextPane,20,30,28
org.tartarus.snowball.ext.turkishStemmer,514,30,14
twitter4j.TwitterBaseImpl,8,30,30
gnu.trove.map.hash.TFloatObjectHashMap,8,30,27
net.sf.javaml.core.Fold,7,30,24
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,60,30,30
net.sourceforge.beanbin.reflect.ReflectionSearch,22,0,0
org.jfree.chart.renderer.category.StatisticalBarRenderer,39,0,0
com.google.javascript.jscomp.ControlFlowAnalysis,112,0,0
org.quickserver.util.xmlreader.QuickServerConfig,39,0,0
fps370.Fps370Panel,54,0,0
fps370.Fps370Panel,7,0,0
org.joda.time.DateTimeZone,116,0,0
com.gbshape.dbe.utils.DBEHelper,32,0,0
org.databene.jdbacl.SQLUtil,179,0,0
apbs_mem_gui.Main,167,0,0
com.yahoo.platform.yui.compressor.JavaScriptCompressor,241,0,0
org.joda.time.tz.ZoneInfoCompiler,189,0,0
org.apache.commons.math3.dfp.DfpDec,28,0,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,193,0,0
com.puppycrawl.tools.checkstyle.utils.ScopeUtils,45,0,0
org.quickserver.net.server.impl.NonBlockingClientHandler,164,0,0
de.paragon.explorer.event.ExplorerFrameEventConverter,163,0,0
com.google.javascript.jscomp.CollapseProperties,41,0,0
org.firebirdsql.encodings.EncodingFactory,55,0,0
com.yahoo.platform.yui.compressor.JavaScriptCompressor,277,0,0
Convert,29,0,0
Convert,42,0,0
org.apache.commons.collections4.list.TreeList,203,0,0
simulator.CA.ConsumerAgent,88,0,0
org.jfree.chart.plot.MultiplePiePlot,5,0,0
simulator.CA.ConsumerAgent,45,0,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,31,0,0
net.sourceforge.ext4j.taglib.bo.Request,99,0,0
apbs_mem_gui.Main,206,0,0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper,11,0,0
org.javathena.login.Login,146,0,0
com.eteks.sweethome3d.SweetHome3D,181,0,0
com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,25,0,0
apbs_mem_gui.Main,151,0,0
glengineer.agents.GroupAgent,82,0,0
com.yahoo.platform.yui.compressor.JavaScriptCompressor,138,0,0
com.eteks.sweethome3d.SweetHome3D,47,0,0
nu.staldal.lagoon.LagoonGUI,32,0,0
macaw.util.DisplayableListPanel,36,0,0
